"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 27, 2005","1,256.50","1,268.70","1,271.80","1,256.50","-","-0.96%"
"Dec 23, 2005","1,268.70","1,268.10","1,269.80","1,265.90","-","0.05%"
"Dec 22, 2005","1,268.10","1,262.80","1,268.20","1,262.50","-","0.42%"
"Dec 21, 2005","1,262.80","1,259.60","1,269.40","1,259.60","-","0.25%"
"Dec 20, 2005","1,259.60","1,259.90","1,263.90","1,257.20","-","-0.02%"
"Dec 19, 2005","1,259.90","1,267.30","1,270.50","1,259.30","-","-0.58%"
"Dec 16, 2005","1,267.30","1,270.90","1,275.20","1,267.30","-","-0.28%"
"Dec 15, 2005","1,270.90","1,272.70","1,275.20","1,267.70","-","-0.14%"
"Dec 14, 2005","1,272.70","1,267.40","1,275.80","1,267.10","-","0.42%"
"Dec 13, 2005","1,267.40","1,260.40","1,272.10","1,258.60","-","0.56%"
"Dec 12, 2005","1,260.40","1,259.40","1,263.90","1,255.50","-","0.08%"
"Dec 09, 2005","1,259.40","1,255.80","1,263.10","1,254.20","-","0.29%"
"Dec 08, 2005","1,255.80","1,257.40","1,263.40","1,250.90","-","-0.13%"
"Dec 07, 2005","1,257.40","1,263.70","1,264.80","1,253.00","-","-0.50%"
"Dec 06, 2005","1,263.70","1,262.10","1,272.90","1,262.10","-","0.13%"
"Dec 05, 2005","1,262.10","1,265.10","1,265.10","1,258.10","-","-0.24%"
"Dec 02, 2005","1,265.10","1,264.70","1,266.80","1,261.40","-","0.03%"
"Dec 01, 2005","1,264.70","1,249.50","1,266.20","1,249.50","-","1.22%"
"Nov 30, 2005","1,249.50","1,257.50","1,260.90","1,249.40","-","-0.64%"
"Nov 29, 2005","1,257.50","1,257.50","1,266.20","1,257.50","-","0.00%"
"Nov 28, 2005","1,257.50","1,268.20","1,268.40","1,257.20","-","-0.84%"
"Nov 25, 2005","1,268.20","1,265.60","1,268.80","1,265.50","-","0.21%"
"Nov 23, 2005","1,265.60","1,261.20","1,270.60","1,259.50","-","0.35%"
"Nov 22, 2005","1,261.20","1,254.80","1,261.90","1,251.40","-","0.51%"
"Nov 21, 2005","1,254.80","1,248.30","1,255.90","1,246.90","-","0.52%"
"Nov 18, 2005","1,248.30","1,242.80","1,249.60","1,240.70","-","0.44%"
"Nov 17, 2005","1,242.80","1,231.20","1,243.00","1,231.20","-","0.94%"
"Nov 16, 2005","1,231.20","1,229.00","1,232.20","1,227.20","-","0.18%"
"Nov 15, 2005","1,229.00","1,233.80","1,237.90","1,226.40","-","-0.39%"
"Nov 14, 2005","1,233.80","1,234.70","1,237.20","1,231.80","-","-0.07%"
"Nov 11, 2005","1,234.70","1,231.00","1,235.70","1,230.70","-","0.30%"
"Nov 10, 2005","1,231.00","1,220.70","1,232.40","1,215.00","-","0.84%"
"Nov 09, 2005","1,220.70","1,218.60","1,226.60","1,216.50","-","0.17%"
"Nov 08, 2005","1,218.60","1,222.80","1,222.80","1,216.10","-","-0.34%"
"Nov 07, 2005","1,222.80","1,220.10","1,224.20","1,217.30","-","0.22%"
"Nov 04, 2005","1,220.10","1,219.90","1,222.50","1,214.50","-","0.02%"
"Nov 03, 2005","1,219.90","1,214.80","1,224.70","1,214.80","-","0.42%"
"Nov 02, 2005","1,214.80","1,202.80","1,215.20","1,201.10","-","1.00%"
"Nov 01, 2005","1,202.80","1,207.00","1,207.30","1,201.70","-","-0.35%"
"Oct 31, 2005","1,207.00","1,198.40","1,211.40","1,198.40","-","0.72%"
"Oct 28, 2005","1,198.40","1,178.90","1,198.40","1,178.90","-","1.65%"
"Oct 27, 2005","1,178.90","1,191.40","1,192.70","1,178.90","-","-1.05%"
"Oct 26, 2005","1,191.40","1,196.50","1,204.00","1,191.40","-","-0.43%"
"Oct 25, 2005","1,196.50","1,199.40","1,201.30","1,189.30","-","-0.24%"
"Oct 24, 2005","1,199.40","1,179.60","1,199.40","1,179.60","-","1.68%"
"Oct 21, 2005","1,179.60","1,177.80","1,186.50","1,174.90","-","0.15%"
"Oct 20, 2005","1,177.80","1,195.80","1,197.30","1,173.30","-","-1.51%"
"Oct 19, 2005","1,195.80","1,178.10","1,195.80","1,170.50","-","1.50%"
"Oct 18, 2005","1,178.10","1,190.10","1,190.10","1,178.10","-","-1.01%"
"Oct 17, 2005","1,190.10","1,186.60","1,191.20","1,184.50","-","0.29%"
"Oct 14, 2005","1,186.60","1,176.80","1,187.10","1,175.40","-","0.83%"
"Oct 13, 2005","1,176.80","1,177.70","1,179.60","1,168.20","-","-0.08%"
"Oct 12, 2005","1,177.70","1,184.90","1,190.00","1,173.70","-","-0.61%"
"Oct 11, 2005","1,184.90","1,187.30","1,193.10","1,183.20","-","-0.20%"
"Oct 10, 2005","1,187.30","1,195.90","1,196.50","1,186.10","-","-0.72%"
"Oct 07, 2005","1,195.90","1,191.50","1,199.70","1,191.50","-","0.37%"
"Oct 06, 2005","1,191.50","1,196.40","1,202.10","1,181.90","-","-0.41%"
"Oct 05, 2005","1,196.40","1,214.50","1,214.50","1,196.20","-","-1.49%"
"Oct 04, 2005","1,214.50","1,226.70","1,229.90","1,214.00","-","-0.99%"
"Oct 03, 2005","1,226.70","1,228.80","1,233.30","1,225.20","-","-0.17%"
"Sep 30, 2005","1,228.80","1,227.70","1,229.60","1,225.20","-","0.09%"
"Sep 29, 2005","1,227.70","1,216.90","1,228.70","1,211.50","-","0.89%"
"Sep 28, 2005","1,216.90","1,215.70","1,221.00","1,212.70","-","0.10%"
"Sep 27, 2005","1,215.70","1,215.60","1,220.20","1,211.10","-","0.01%"
"Sep 26, 2005","1,215.60","1,215.30","1,222.60","1,211.80","-","0.02%"
"Sep 23, 2005","1,215.30","1,214.60","1,218.80","1,209.80","-","0.06%"
"Sep 22, 2005","1,214.60","1,210.20","1,216.60","1,205.30","-","0.36%"
"Sep 21, 2005","1,210.20","1,221.30","1,221.50","1,209.90","-","-0.91%"
"Sep 20, 2005","1,221.30","1,231.00","1,236.50","1,220.10","-","-0.79%"
"Sep 19, 2005","1,231.00","1,237.90","1,237.90","1,227.70","-","-0.56%"
"Sep 16, 2005","1,237.90","1,228.40","1,238.00","1,228.40","-","0.83%"
"Sep 15, 2005","1,227.70","1,227.20","1,231.90","1,224.80","-","0.04%"
"Sep 14, 2005","1,227.20","1,231.20","1,234.70","1,226.20","-","-0.32%"
"Sep 13, 2005","1,231.20","1,240.60","1,240.60","1,231.20","-","-0.76%"
"Sep 12, 2005","1,240.60","1,241.50","1,242.60","1,239.20","-","-0.07%"
"Sep 09, 2005","1,241.50","1,231.70","1,243.10","1,231.70","-","0.80%"
"Sep 08, 2005","1,231.70","1,236.40","1,236.40","1,229.50","-","-0.38%"
"Sep 07, 2005","1,236.40","1,233.40","1,237.10","1,230.90","-","0.24%"
"Sep 06, 2005","1,233.40","1,218.00","1,233.60","1,218.00","-","1.26%"
"Sep 02, 2005","1,218.00","1,221.60","1,224.50","1,217.80","-","-0.29%"
"Sep 01, 2005","1,221.60","1,220.30","1,227.30","1,216.20","-","0.11%"
"Aug 31, 2005","1,220.30","1,208.40","1,220.40","1,204.40","-","0.98%"
"Aug 30, 2005","1,208.40","1,212.30","1,212.30","1,201.10","-","-0.32%"
"Aug 29, 2005","1,212.30","1,205.10","1,214.30","1,201.50","-","0.60%"
"Aug 26, 2005","1,205.10","1,212.40","1,212.40","1,204.20","-","-0.60%"
"Aug 25, 2005","1,212.40","1,209.60","1,213.70","1,209.60","-","0.23%"
"Aug 24, 2005","1,209.60","1,217.60","1,224.20","1,209.40","-","-0.66%"
"Aug 23, 2005","1,217.60","1,221.70","1,223.00","1,214.40","-","-0.34%"
"Aug 22, 2005","1,221.70","1,219.70","1,229.00","1,216.50","-","0.16%"
"Aug 19, 2005","1,219.70","1,219.00","1,225.10","1,219.00","-","0.06%"
"Aug 18, 2005","1,219.00","1,220.20","1,222.60","1,215.90","-","-0.10%"
"Aug 17, 2005","1,220.20","1,219.30","1,225.60","1,218.10","-","0.07%"
"Aug 16, 2005","1,219.30","1,233.90","1,233.90","1,219.00","-","-1.18%"
"Aug 15, 2005","1,233.90","1,230.40","1,236.20","1,226.20","-","0.28%"
"Aug 12, 2005","1,230.40","1,237.80","1,237.80","1,225.90","-","-0.60%"
"Aug 11, 2005","1,237.80","1,229.10","1,237.80","1,228.30","-","0.71%"
"Aug 10, 2005","1,229.10","1,231.40","1,242.70","1,226.60","-","-0.19%"
"Aug 09, 2005","1,231.40","1,223.10","1,234.10","1,223.10","-","0.68%"
"Aug 08, 2005","1,223.10","1,226.40","1,232.30","1,222.70","-","-0.27%"
"Aug 05, 2005","1,226.40","1,235.90","1,235.90","1,225.60","-","-0.77%"
"Aug 04, 2005","1,235.90","1,245.00","1,245.00","1,235.20","-","-0.73%"
"Aug 03, 2005","1,245.00","1,244.10","1,245.90","1,240.60","-","0.07%"
"Aug 02, 2005","1,244.10","1,235.30","1,244.70","1,235.30","-","0.71%"
"Aug 01, 2005","1,235.30","1,234.20","1,239.10","1,233.80","-","0.09%"
"Jul 29, 2005","1,234.20","1,243.70","1,245.00","1,234.20","-","-0.76%"
"Jul 28, 2005","1,243.70","1,236.80","1,245.20","1,235.80","-","0.56%"
"Jul 27, 2005","1,236.80","1,231.20","1,237.60","1,230.20","-","0.45%"
"Jul 26, 2005","1,231.20","1,229.00","1,234.40","1,229.00","-","0.18%"
"Jul 25, 2005","1,229.00","1,233.70","1,238.40","1,228.20","-","-0.38%"
"Jul 22, 2005","1,233.70","1,227.00","1,234.20","1,226.20","-","0.55%"
"Jul 21, 2005","1,227.00","1,235.20","1,235.80","1,224.70","-","-0.66%"
"Jul 20, 2005","1,235.20","1,229.30","1,236.60","1,222.90","-","0.48%"
"Jul 19, 2005","1,229.30","1,221.10","1,230.30","1,221.10","-","0.67%"
"Jul 18, 2005","1,221.10","1,227.90","1,227.90","1,221.10","-","-0.55%"
"Jul 15, 2005","1,227.90","1,226.50","1,229.50","1,223.50","-","0.11%"
"Jul 14, 2005","1,226.50","1,223.30","1,233.20","1,223.30","-","0.26%"
"Jul 13, 2005","1,223.30","1,222.20","1,224.50","1,219.60","-","0.09%"
"Jul 12, 2005","1,222.20","1,219.40","1,225.50","1,216.60","-","0.23%"
"Jul 11, 2005","1,219.40","1,211.90","1,220.00","1,211.90","-","0.62%"
"Jul 08, 2005","1,211.90","1,197.90","1,212.70","1,197.20","-","1.17%"
"Jul 07, 2005","1,197.90","1,194.90","1,198.50","1,183.50","-","0.25%"
"Jul 06, 2005","1,194.90","1,205.00","1,206.10","1,194.80","-","-0.84%"
"Jul 05, 2005","1,205.00","1,194.40","1,206.30","1,192.50","-","0.89%"
"Jul 01, 2005","1,194.40","1,191.30","1,197.90","1,191.30","-","0.26%"
"Jun 30, 2005","1,191.30","1,199.80","1,203.30","1,190.50","-","-0.71%"
"Jun 29, 2005","1,199.80","1,201.60","1,204.10","1,198.70","-","-0.15%"
"Jun 28, 2005","1,201.60","1,190.70","1,202.50","1,190.70","-","0.92%"
"Jun 27, 2005","1,190.70","1,191.60","1,194.30","1,188.30","-","-0.08%"
"Jun 24, 2005","1,191.60","1,200.70","1,200.90","1,191.50","-","-0.76%"
"Jun 23, 2005","1,200.70","1,213.90","1,216.50","1,200.70","-","-1.09%"
"Jun 22, 2005","1,213.90","1,213.60","1,219.60","1,211.70","-","0.02%"
"Jun 21, 2005","1,213.60","1,216.10","1,217.10","1,211.90","-","-0.21%"
"Jun 20, 2005","1,216.10","1,217.00","1,219.10","1,210.70","-","-0.07%"
"Jun 17, 2005","1,217.00","1,210.90","1,219.50","1,210.90","-","0.50%"
"Jun 16, 2005","1,211.00","1,206.50","1,212.10","1,205.50","-","0.36%"
"Jun 15, 2005","1,206.60","1,203.90","1,208.10","1,198.70","-","0.22%"
"Jun 14, 2005","1,203.90","1,200.80","1,207.50","1,200.20","-","0.26%"
"Jun 13, 2005","1,200.80","1,198.10","1,206.00","1,194.50","-","0.23%"
"Jun 10, 2005","1,198.10","1,200.90","1,202.80","1,192.60","-","-0.23%"
"Jun 09, 2005","1,200.90","1,194.70","1,201.90","1,191.10","-","0.52%"
"Jun 08, 2005","1,194.70","1,197.30","1,202.00","1,193.30","-","-0.22%"
"Jun 07, 2005","1,197.30","1,197.50","1,208.80","1,197.30","-","-0.02%"
"Jun 06, 2005","1,197.50","1,196.00","1,198.80","1,192.80","-","0.13%"
"Jun 03, 2005","1,196.00","1,204.30","1,205.10","1,194.50","-","-0.69%"
"Jun 02, 2005","1,204.30","1,202.30","1,204.70","1,198.40","-","0.17%"
"Jun 01, 2005","1,202.30","1,191.50","1,205.60","1,191.00","-","0.91%"
"May 31, 2005","1,191.50","1,198.80","1,198.80","1,191.50","-","-0.61%"
"May 27, 2005","1,198.80","1,197.60","1,199.60","1,195.30","-","0.10%"
"May 26, 2005","1,197.60","1,190.00","1,199.00","1,190.00","-","0.64%"
"May 25, 2005","1,190.00","1,194.10","1,194.10","1,186.00","-","-0.34%"
"May 24, 2005","1,194.10","1,193.90","1,195.30","1,189.90","-","0.02%"
"May 23, 2005","1,193.90","1,189.30","1,197.40","1,188.80","-","0.39%"
"May 20, 2005","1,189.30","1,191.10","1,191.20","1,185.20","-","-0.15%"
"May 19, 2005","1,191.10","1,185.60","1,191.10","1,184.50","-","0.46%"
"May 18, 2005","1,185.60","1,173.80","1,187.90","1,173.80","-","1.01%"
"May 17, 2005","1,173.80","1,165.70","1,174.30","1,159.90","-","0.69%"
"May 16, 2005","1,165.70","1,154.00","1,165.80","1,153.60","-","1.01%"
"May 13, 2005","1,154.00","1,159.40","1,163.80","1,146.20","-","-0.47%"
"May 12, 2005","1,159.40","1,171.10","1,173.40","1,157.80","-","-1.00%"
"May 11, 2005","1,171.10","1,166.20","1,171.80","1,157.70","-","0.42%"
"May 10, 2005","1,166.20","1,178.80","1,178.80","1,163.00","-","-1.07%"
"May 09, 2005","1,178.80","1,171.30","1,178.90","1,169.40","-","0.64%"
"May 06, 2005","1,171.30","1,172.60","1,177.80","1,170.50","-","-0.11%"
"May 05, 2005","1,172.60","1,175.70","1,178.60","1,166.80","-","-0.26%"
"May 04, 2005","1,175.70","1,161.20","1,176.00","1,161.20","-","1.25%"
"May 03, 2005","1,161.20","1,162.20","1,166.90","1,156.70","-","-0.09%"
"May 02, 2005","1,162.20","1,156.80","1,162.90","1,154.70","-","0.47%"
"Apr 29, 2005","1,156.80","1,143.20","1,157.00","1,139.20","-","1.19%"
"Apr 28, 2005","1,143.20","1,156.40","1,156.40","1,143.20","-","-1.14%"
"Apr 27, 2005","1,156.40","1,151.70","1,159.90","1,144.40","-","0.41%"
"Apr 26, 2005","1,151.70","1,162.10","1,164.80","1,151.70","-","-0.89%"
"Apr 25, 2005","1,162.10","1,152.10","1,164.00","1,152.10","-","0.87%"
"Apr 22, 2005","1,152.10","1,160.00","1,160.00","1,143.00","-","-0.68%"
"Apr 21, 2005","1,160.00","1,137.50","1,160.00","1,137.50","-","1.98%"
"Apr 20, 2005","1,137.50","1,152.80","1,155.50","1,136.20","-","-1.33%"
"Apr 19, 2005","1,152.80","1,146.00","1,154.70","1,146.00","-","0.59%"
"Apr 18, 2005","1,146.00","1,142.60","1,148.90","1,139.80","-","0.30%"
"Apr 15, 2005","1,142.60","1,162.00","1,162.00","1,141.90","-","-1.67%"
"Apr 14, 2005","1,162.00","1,173.80","1,174.70","1,161.70","-","-1.01%"
"Apr 13, 2005","1,173.80","1,187.80","1,187.80","1,171.40","-","-1.18%"
"Apr 12, 2005","1,187.80","1,181.20","1,190.20","1,170.80","-","0.56%"
"Apr 11, 2005","1,181.20","1,181.20","1,184.10","1,178.70","-","0.00%"
"Apr 08, 2005","1,181.20","1,191.10","1,191.80","1,181.10","-","-0.83%"
"Apr 07, 2005","1,191.10","1,184.10","1,191.90","1,183.80","-","0.59%"
"Apr 06, 2005","1,184.10","1,181.40","1,189.30","1,181.40","-","0.23%"
"Apr 05, 2005","1,181.40","1,176.10","1,183.60","1,176.10","-","0.45%"
"Apr 04, 2005","1,176.10","1,172.80","1,178.60","1,167.70","-","0.27%"
"Apr 01, 2005","1,172.90","1,180.60","1,189.80","1,169.90","-","-0.65%"
"Mar 31, 2005","1,180.60","1,181.40","1,184.50","1,179.50","-","-0.07%"
"Mar 30, 2005","1,181.40","1,165.40","1,181.50","1,165.40","-","1.37%"
"Mar 29, 2005","1,165.40","1,174.30","1,179.40","1,163.70","-","-0.76%"
"Mar 28, 2005","1,174.30","1,171.40","1,179.90","1,171.40","-","0.25%"
"Mar 24, 2005","1,171.40","1,172.50","1,180.10","1,171.40","-","-0.09%"
"Mar 23, 2005","1,172.50","1,171.70","1,176.30","1,168.70","-","0.07%"
"Mar 22, 2005","1,171.70","1,183.80","1,189.60","1,171.60","-","-1.02%"
"Mar 21, 2005","1,183.80","1,189.70","1,189.70","1,178.80","-","-0.50%"
"Mar 18, 2005","1,189.70","1,190.20","1,192.00","1,182.80","-","-0.04%"
"Mar 17, 2005","1,190.20","1,188.10","1,193.30","1,186.30","-","0.18%"
"Mar 16, 2005","1,188.10","1,197.80","1,197.80","1,185.60","-","-0.81%"
"Mar 15, 2005","1,197.80","1,206.80","1,210.50","1,197.80","-","-0.75%"
"Mar 14, 2005","1,206.80","1,200.10","1,206.80","1,199.50","-","0.56%"
"Mar 11, 2005","1,200.10","1,209.20","1,213.00","1,198.20","-","-0.75%"
"Mar 10, 2005","1,209.20","1,207.00","1,211.20","1,201.40","-","0.18%"
"Mar 09, 2005","1,207.00","1,219.40","1,219.40","1,206.70","-","-1.02%"
"Mar 08, 2005","1,219.40","1,225.30","1,225.70","1,218.60","-","-0.48%"
"Mar 07, 2005","1,225.30","1,222.10","1,229.10","1,222.10","-","0.26%"
"Mar 04, 2005","1,222.10","1,210.50","1,224.80","1,210.50","-","0.96%"
"Mar 03, 2005","1,210.50","1,210.10","1,215.70","1,204.50","-","0.03%"
"Mar 02, 2005","1,210.10","1,210.40","1,215.80","1,204.20","-","-0.02%"
"Mar 01, 2005","1,210.40","1,203.60","1,212.20","1,203.60","-","0.56%"
"Feb 28, 2005","1,203.60","1,211.40","1,211.40","1,198.10","-","-0.64%"
"Feb 25, 2005","1,211.40","1,200.20","1,212.20","1,199.60","-","0.93%"
"Feb 24, 2005","1,200.20","1,190.80","1,200.40","1,187.80","-","0.79%"
"Feb 23, 2005","1,190.80","1,184.20","1,193.50","1,184.20","-","0.56%"
"Feb 22, 2005","1,184.20","1,201.60","1,202.50","1,184.20","-","-1.45%"
"Feb 18, 2005","1,201.60","1,200.80","1,202.90","1,197.30","-","0.07%"
"Feb 17, 2005","1,200.80","1,210.30","1,211.30","1,200.70","-","-0.78%"
"Feb 16, 2005","1,210.30","1,210.10","1,212.40","1,205.10","-","0.02%"
"Feb 15, 2005","1,210.10","1,206.10","1,212.40","1,205.50","-","0.33%"
"Feb 14, 2005","1,206.10","1,205.30","1,206.90","1,203.60","-","0.07%"
"Feb 11, 2005","1,205.30","1,197.00","1,208.40","1,193.30","-","0.69%"
"Feb 10, 2005","1,197.00","1,192.00","1,198.80","1,191.50","-","0.42%"
"Feb 09, 2005","1,192.00","1,202.30","1,203.80","1,191.50","-","-0.86%"
"Feb 08, 2005","1,202.30","1,201.70","1,205.10","1,200.20","-","0.05%"
"Feb 07, 2005","1,201.70","1,203.00","1,204.20","1,199.30","-","-0.11%"
"Feb 04, 2005","1,203.00","1,189.90","1,203.50","1,189.70","-","1.10%"
"Feb 03, 2005","1,189.90","1,193.20","1,193.20","1,185.60","-","-0.28%"
"Feb 02, 2005","1,193.20","1,189.40","1,195.20","1,188.90","-","0.32%"
"Feb 01, 2005","1,189.40","1,181.30","1,190.40","1,181.00","-","0.69%"
"Jan 31, 2005","1,181.30","1,171.40","1,182.10","1,171.40","-","0.85%"
"Jan 28, 2005","1,171.40","1,174.50","1,175.60","1,166.30","-","-0.26%"
"Jan 27, 2005","1,174.50","1,174.10","1,177.50","1,170.20","-","0.03%"
"Jan 26, 2005","1,174.10","1,168.40","1,176.00","1,168.40","-","0.49%"
"Jan 25, 2005","1,168.40","1,163.80","1,174.30","1,163.80","-","0.40%"
"Jan 24, 2005","1,163.80","1,167.90","1,173.20","1,163.80","-","-0.35%"
"Jan 21, 2005","1,167.90","1,175.40","1,179.50","1,167.80","-","-0.64%"
"Jan 20, 2005","1,175.40","1,184.60","1,184.60","1,173.40","-","-0.78%"
"Jan 19, 2005","1,184.60","1,196.00","1,196.00","1,184.40","-","-0.95%"
"Jan 18, 2005","1,196.00","1,184.50","1,196.00","1,180.10","-","0.97%"
"Jan 14, 2005","1,184.50","1,177.50","1,185.20","1,177.50","-","0.59%"
"Jan 13, 2005","1,177.50","1,187.70","1,187.70","1,175.60","-","-0.86%"
"Jan 12, 2005","1,187.70","1,183.00","1,188.00","1,175.60","-","0.40%"
"Jan 11, 2005","1,183.00","1,190.20","1,190.20","1,180.40","-","-0.60%"
"Jan 10, 2005","1,190.20","1,186.20","1,194.80","1,184.80","-","0.34%"
"Jan 07, 2005","1,186.20","1,187.90","1,192.20","1,182.10","-","-0.14%"
"Jan 06, 2005","1,187.90","1,183.70","1,191.60","1,183.20","-","0.35%"
"Jan 05, 2005","1,183.70","1,188.00","1,192.80","1,183.70","-","-0.36%"
"Jan 04, 2005","1,188.00","1,202.10","1,205.80","1,185.40","-","-1.17%"
"Jan 03, 2005","1,202.10","1,211.90","1,217.90","1,200.30","-","-0.81%"
"Dec 31, 2004","1,211.90","1,213.50","1,217.30","1,211.70","-","-0.13%"
"Dec 30, 2004","1,213.50","1,213.50","1,216.50","1,213.40","-","0.00%"
"Dec 29, 2004","1,213.50","1,213.50","1,214.00","1,211.00","-","0.00%"
"Dec 28, 2004","1,213.50","1,204.90","1,213.50","1,204.90","-","0.71%"
"Dec 27, 2004","1,204.90","1,210.10","1,214.20","1,204.90","-","-0.43%"
"Dec 23, 2004","1,210.10","1,209.60","1,213.70","1,208.70","-","0.04%"
"Dec 22, 2004","1,209.60","1,205.50","1,211.40","1,203.80","-","0.34%"
"Dec 21, 2004","1,205.50","1,194.70","1,205.90","1,194.70","-","0.90%"
"Dec 20, 2004","1,194.70","1,194.20","1,203.60","1,193.40","-","0.04%"
"Dec 17, 2004","1,194.20","1,203.20","1,203.20","1,193.40","-","-0.75%"
"Dec 16, 2004","1,203.20","1,205.70","1,208.00","1,198.40","-","-0.21%"
"Dec 15, 2004","1,205.70","1,203.40","1,206.60","1,199.40","-","0.19%"
"Dec 14, 2004","1,203.40","1,198.70","1,205.30","1,197.80","-","0.39%"
"Dec 13, 2004","1,198.70","1,188.00","1,198.80","1,188.00","-","0.90%"
"Dec 10, 2004","1,188.00","1,189.20","1,191.50","1,185.20","-","-0.10%"
"Dec 09, 2004","1,189.20","1,182.80","1,190.50","1,173.80","-","0.54%"
"Dec 08, 2004","1,182.80","1,177.10","1,184.00","1,176.80","-","0.48%"
"Dec 07, 2004","1,177.10","1,190.20","1,192.20","1,177.10","-","-1.10%"
"Dec 06, 2004","1,190.20","1,191.20","1,192.40","1,185.20","-","-0.08%"
"Dec 03, 2004","1,191.20","1,190.30","1,197.50","1,187.70","-","0.08%"
"Dec 02, 2004","1,190.30","1,191.40","1,194.80","1,186.70","-","-0.09%"
"Dec 01, 2004","1,191.40","1,173.80","1,191.40","1,173.80","-","1.50%"
"Nov 30, 2004","1,173.80","1,178.60","1,178.70","1,173.80","-","-0.41%"
"Nov 29, 2004","1,178.60","1,182.70","1,186.90","1,172.40","-","-0.35%"
"Nov 26, 2004","1,182.70","1,181.80","1,186.60","1,181.10","-","0.08%"
"Nov 24, 2004","1,181.80","1,176.90","1,182.50","1,176.90","-","0.42%"
"Nov 23, 2004","1,176.90","1,177.20","1,179.50","1,171.40","-","-0.03%"
"Nov 22, 2004","1,177.20","1,170.30","1,178.20","1,167.90","-","0.59%"
"Nov 19, 2004","1,170.30","1,183.50","1,184.00","1,169.20","-","-1.12%"
"Nov 18, 2004","1,183.50","1,181.90","1,184.90","1,180.10","-","0.14%"
"Nov 17, 2004","1,181.90","1,175.40","1,188.50","1,175.40","-","0.55%"
"Nov 16, 2004","1,175.40","1,183.80","1,183.80","1,175.30","-","-0.71%"
"Nov 15, 2004","1,183.80","1,184.20","1,184.50","1,179.80","-","-0.03%"
"Nov 12, 2004","1,184.20","1,173.50","1,184.20","1,171.40","-","0.91%"
"Nov 11, 2004","1,173.50","1,162.90","1,174.80","1,162.90","-","0.91%"
"Nov 10, 2004","1,162.90","1,164.10","1,169.30","1,162.50","-","-0.10%"
"Nov 09, 2004","1,164.10","1,164.90","1,169.00","1,162.50","-","-0.07%"
"Nov 08, 2004","1,164.90","1,166.20","1,166.90","1,162.30","-","-0.11%"
"Nov 05, 2004","1,166.20","1,161.70","1,170.90","1,160.40","-","0.39%"
"Nov 04, 2004","1,161.70","1,143.20","1,161.70","1,142.30","-","1.62%"
"Nov 03, 2004","1,143.20","1,130.50","1,147.60","1,130.50","-","1.12%"
"Nov 02, 2004","1,130.50","1,130.50","1,140.50","1,128.10","-","0.00%"
"Nov 01, 2004","1,130.50","1,130.20","1,133.40","1,127.50","-","0.03%"
"Oct 29, 2004","1,130.20","1,127.40","1,131.40","1,124.60","-","0.25%"
"Oct 28, 2004","1,127.40","1,125.30","1,130.70","1,120.60","-","0.18%"
"Oct 27, 2004","1,125.40","1,111.10","1,126.30","1,107.40","-","1.29%"
"Oct 26, 2004","1,111.10","1,094.80","1,111.10","1,094.80","-","1.49%"
"Oct 25, 2004","1,094.80","1,095.70","1,096.80","1,090.20","-","-0.08%"
"Oct 22, 2004","1,095.70","1,106.50","1,108.30","1,095.30","-","-0.98%"
"Oct 21, 2004","1,106.50","1,103.70","1,109.00","1,098.50","-","0.25%"
"Oct 20, 2004","1,103.70","1,103.20","1,104.10","1,094.20","-","0.05%"
"Oct 19, 2004","1,103.20","1,114.00","1,118.00","1,103.20","-","-0.97%"
"Oct 18, 2004","1,114.00","1,108.20","1,114.50","1,103.30","-","0.52%"
"Oct 15, 2004","1,108.20","1,103.30","1,113.20","1,102.10","-","0.44%"
"Oct 14, 2004","1,103.30","1,113.70","1,115.00","1,102.10","-","-0.93%"
"Oct 13, 2004","1,113.70","1,121.80","1,127.00","1,109.60","-","-0.72%"
"Oct 12, 2004","1,121.80","1,124.40","1,124.40","1,115.80","-","-0.23%"
"Oct 11, 2004","1,124.40","1,122.10","1,126.20","1,122.10","-","0.20%"
"Oct 08, 2004","1,122.10","1,130.70","1,132.90","1,120.20","-","-0.76%"
